mid,publish_time,user_name,user_link,content,weibo_link,forward_num,comment_num,like_num
4773651402459838,2022-05-27 08:17:27,木梓渔ING,https://weibo.com/u/2639912901,快转微博,https://weibo.com/2639912901/LuU0AajUO,0,0,0
4773643739988707,2022-05-27 07:47:00,芯灿_妮妮妮妮妮妮妮,https://weibo.com/u/2795909524,转发微博,https://weibo.com/2795909524/LuTOdFUwb,0,0,0
4773642661529653,2022-05-27 07:42:43,亚当小桥流水1981,https://weibo.com/u/6190048464,转发微博,https://weibo.com/6190048464/LuTMu6pVP,0,0,0
4773641713355541,2022-05-27 07:38:57,勋章真伟大,https://weibo.com/u/6115203820,转发微博,https://weibo.com/6115203820/LuTKXe4VD,0,0,0
4773640560183322,2022-05-27 07:34:22,软芙奶泡谦_,https://weibo.com/u/7615712238,[思考]小学就觉得//@如罗文姬女士的ss:像鲶鱼,https://weibo.com/7615712238/LuTJ60LGO,0,0,0
4773637732958808,2022-05-27 07:23:07,我愿我是那片海,https://weibo.com/u/1831646064,好像都像某种缺陷病人一样，俩眼间距宽，塌鼻梁，审美点在哪？,https://weibo.com/1831646064/LuTExcpII,0,0,0
4773628711798257,2022-05-27 06:47:17,aiq附离,https://weibo.com/u/2517968393,转发微博,https://weibo.com/2517968393/LuTpZ7xO9,0,0,0
4773626714783954,2022-05-27 06:39:21,·抱抱肥鱼宋·,https://weibo.com/u/7440223036,这……,https://weibo.com/7440223036/LuTmLk4wy,0,0,0
4773625116229967,2022-05-27 06:32:59,拂晓天空的雷电,https://weibo.com/u/3186561152,快转微博,https://weibo.com/3186561152/LuTkbq8Hl,0,0,0
4773624935875377,2022-05-27 06:32:17,大兵12369,https://weibo.com/u/6323824255,快转微博,https://weibo.com/6323824255/LuTjToEs9,0,0,0
4773622579986905,2022-05-27 06:22:55,辉198302,https://weibo.com/u/2504546445,快转微博,https://weibo.com/2504546445/LuTg5FU37,0,0,0
4773621887926593,2022-05-27 06:20:10,小馨兔兔,https://weibo.com/u/1782377247,严重影响学生美育健康成长,https://weibo.com/1782377247/LuTeYxg4h,0,0,0
4773604796137668,2022-05-27 05:12:15,用户3848625383,https://weibo.com/u/3848625383,快转微博,https://weibo.com/3848625383/LuSNppKGE,0,0,0
4773602782085231,2022-05-27 05:04:15,飛哪儿去fly,https://weibo.com/u/6449414921,快转微博,https://weibo.com/6449414921/LuSKa8KsL,0,0,0
4773597388734702,2022-05-27 04:42:49,我是你七舅姥爷的老丈人,https://weibo.com/u/2354005977,建议换广电部门来审核教材[笑cry],https://weibo.com/2354005977/LuSBsAEii,0,0,0
4773578677420242,2022-05-27 03:28:28,yannickqi,https://weibo.com/u/1865562872,快转微博,https://weibo.com/1865562872/LuS7hv8lk,0,0,0
4773546452321661,2022-05-27 01:20:25,绿萝我兔,https://weibo.com/u/6292729802,转发微博,https://weibo.com/6292729802/LuRhj9JY9,0,0,0
4773542345835557,2022-05-27 01:04:06,togetherforever4,https://weibo.com/u/2946123775,快转微博,https://weibo.com/2946123775/LuRaGou5T,0,0,0
4773541529256975,2022-05-27 01:00:51,忆需随心,https://weibo.com/u/5582155709,快转微博,https://weibo.com/5582155709/LuR9mCQa3,0,0,0
4773539414543134,2022-05-27 00:52:27,咬一口兔兔耳朵,https://weibo.com/u/5649017545,快转微博,https://weibo.com/5649017545/LuR5Xj3Sm,0,0,0
4773538394801977,2022-05-27 00:48:24,happy0451,https://weibo.com/u/2631828877,快转微博,https://weibo.com/2631828877/LuR4jk9df,0,0,0
4773534763322095,2022-05-27 00:33:58,是上上上上上签,https://weibo.com/u/7193639921,//@是上上上上上签:教科书的封面显示，版式设计是#北京吴勇设计工作室# ，封面设计中的吕旻 吕旻的爹是吕敬人，吴勇的师傅也是吕敬人。 吕敬人是统编教材的艺术设计总顾问。吕敬人是什么背景？根据公开资料可知，吕家五兄弟，三个在国外。[二哈],https://weibo.com/7193639921/LuQYsdWeb,0,0,0
4773531550746224,2022-05-27 00:21:11,吕哈哈不哈哈哈哈才哈哈,https://weibo.com/u/2452401123,严加惩处，已经不是艺术设计层面的问题了！[哼],https://weibo.com/2452401123/LuQTh387S,0,0,0
4773528446174136,2022-05-27 00:08:51,一只木茶茶啊,https://weibo.com/u/5842121850,快转微博,https://weibo.com/5842121850/LuQOgpUaQ,0,0,0
4773527343861594,2022-05-27 00:04:29,飘世界1980,https://weibo.com/u/7733360448,快转微博,https://weibo.com/7733360448/LuQMugczM,0,0,0
4773526503950593,2022-05-27 00:01:09,默然00693,https://weibo.com/u/7366040187,快转微博,https://weibo.com/7366040187/LuQL8gzJf,0,0,0
4773523254674806,2022-05-26 23:48:14,邓子任,https://weibo.com/u/2410104115,意识形态的渗透从教育开始,https://weibo.com/2410104115/LuQFTjC86,0,0,0
4773518732691135,2022-05-26 23:30:16,情以伤添,https://weibo.com/u/7435676510,转发微博,https://weibo.com/7435676510/LuQyBbi5p,0,0,0
4773517490916743,2022-05-26 23:25:20,鱼maomao,https://weibo.com/u/5401243595,//@AstralSD:这说明了画师那边，清华美院毕业的吴勇工作室有问题，众所周知清华美院毕业的大多都是屁股歪的，当然，负责审核的人也有问题，这么诡异的画风和明显的意识形态输出居然会看不出来，就尼玛离谱[吃瓜][摊手],https://weibo.com/5401243595/LuQwB3Qub,0,2,2
4773517147505851,2022-05-26 23:23:57,elevvvvven_,https://weibo.com/u/7400567960,快转微博,https://weibo.com/7400567960/LuQw2vuC7,0,0,0
4773516564759945,2022-05-26 23:21:38,月凉戈,https://weibo.com/u/3748769132,转发微博,https://weibo.com/3748769132/LuQv6jYhj,0,0,0
4773515960519250,2022-05-26 23:19:15,鸿雁凌云17131,https://weibo.com/u/7332087329,快转微博,https://weibo.com/7332087329/LuQu82b50,0,0,0
4773515414473589,2022-05-26 23:17:05,要这铁环有何用,https://weibo.com/u/2542166031,快转微博,https://weibo.com/2542166031/LuQtfiLMF,0,0,0
4773514635379792,2022-05-26 23:13:58,返程的冰淇淋,https://weibo.com/u/7250003735,真吓人[可爱][可爱][可爱],https://weibo.com/7250003735/LuQrZmzwQ,0,0,0
4773513741473428,2022-05-26 23:10:26,温暖如阳666,https://weibo.com/u/7743103152,快转微博,https://weibo.com/7743103152/LuQqy6biY,0,0,0
4773513233700674,2022-05-26 23:08:25,啦啦啦好人卡,https://weibo.com/u/7263961835,快转微博,https://weibo.com/7263961835/LuQpJfwIi,0,0,0
4773511484411526,2022-05-26 23:01:28,西风拖着尾巴唱歌,https://weibo.com/u/5940763641,快转微博,https://weibo.com/5940763641/LuQmUivDE,0,0,0
4773510835080798,2022-05-26 22:58:53,汉家宫阙liu,https://weibo.com/u/3406795352,快转微博,https://weibo.com/3406795352/LuQlRljKm,0,0,0
4773509660939951,2022-05-26 22:54:13,俩仔仔的娘亲,https://weibo.com/u/5109030773,快转微博,https://weibo.com/5109030773/LuQjY3Wwv,0,0,0
4773509210834115,2022-05-26 22:52:25,呆神勿动,https://weibo.com/u/7560542703,快转微博,https://weibo.com/7560542703/LuQjf3uZt,0,0,0
4773508947903284,2022-05-26 22:51:22,不要来烦我5366,https://weibo.com/u/6595838600,转发微博,https://weibo.com/6595838600/LuQiOxa0k,0,0,0
4773508460577879,2022-05-26 22:49:27,红领巾少年54628,https://weibo.com/u/6794670368,快转微博,https://weibo.com/6794670368/LuQi22qkD,0,0,0
4773504703012154,2022-05-26 22:34:31,李实Sebastian,https://weibo.com/u/1400395193,#人教版数学教材配图争议暴露哪些问题#,https://weibo.com/1400395193/LuQbYcDB8,0,0,0
4773504183179808,2022-05-26 22:32:27,WiiCooJii,https://weibo.com/u/5483829392,快转微博,https://weibo.com/5483829392/LuQb8dlde,0,0,0
4773501787707477,2022-05-26 22:22:56,古天乐的小心心,https://weibo.com/u/5890041524,快转微博,https://weibo.com/5890041524/LuQ7gwl49,0,0,0
4773501540761802,2022-05-26 22:21:56,希晚晚nice,https://weibo.com/u/7751213503,快转微博,https://weibo.com/7751213503/LuQ6S3cb8,0,0,0
4773501442987339,2022-05-26 22:21:34,咖y什修,https://weibo.com/u/2922831963,快转微博,https://weibo.com/2922831963/LuQ6Icx8T,0,0,0
4773501414674831,2022-05-26 22:21:26,抵制职务犯罪3,https://weibo.com/u/7217216342,//@率真的自强不息溪水:教材审委会干啥去了？,https://weibo.com/7217216342/LuQ6FjC8v,0,0,1
4773501226190889,2022-05-26 22:20:41,刻下来的幸福阳光,https://weibo.com/u/1818020437,快转微博,https://weibo.com/1818020437/LuQ6mpYx3,0,0,0
4773501104560977,2022-05-26 22:20:13,xz5233,https://weibo.com/u/7531811947,快转微博,https://weibo.com/7531811947/LuQ6aj8w9,0,0,0
4773499954269920,2022-05-26 22:15:39,阿天很自在,https://weibo.com/u/6599322677,就这能用了十年，怎么过审的？[摊手],https://weibo.com/6599322677/LuQ4jhUNG,0,0,0
4773499728823881,2022-05-26 22:14:44,彌遠樸淳,https://weibo.com/u/5868265617,快转微博,https://weibo.com/5868265617/LuQ3WB1uF,0,0,0
4773499627900227,2022-05-26 22:14:21,Seven775858,https://weibo.com/u/7342784917,快转微博,https://weibo.com/7342784917/LuQ3Mx9d1,0,0,0
4773498973064539,2022-05-26 22:11:45,Ele·sisi·66,https://weibo.com/u/7443170990,快转微博,https://weibo.com/7443170990/LuQ2JcRe3,0,0,0
4773498574345577,2022-05-26 22:10:10,小C_wDoC,https://weibo.com/u/6571374857,就真的好诡异[黑线],https://weibo.com/6571374857/LuQ25ietX,0,0,0
4773498264749747,2022-05-26 22:08:56,ssssssad1,https://weibo.com/u/2692809545,快转微博,https://weibo.com/2692809545/LuQ1AjVCP,0,0,0
4773498133943929,2022-05-26 22:08:25,大昕的理想国,https://weibo.com/u/1821768973,在如今这个高创意的时代，设计感不得不重视啊。,https://weibo.com/1821768973/LuQ1ngxZL,0,0,0
4773498074962088,2022-05-26 22:08:11,焦油味儿的绿皮火车,https://weibo.com/u/5486355371,快转微博,https://weibo.com/5486355371/LuQ1hkORG,0,0,0
4773497705861862,2022-05-26 22:06:43,王大鱼住大海,https://weibo.com/u/2817411970,我一个成年人看个漫画看个小说只能牵牵手，不能有大尺度，这不行那不行的，小学生教材玩很大嘛,https://weibo.com/2817411970/LuQ0GoAWa,0,0,0
4773497613845055,2022-05-26 22:06:20,梵尔思眼镜官方微博,https://weibo.com/u/2837656954,快转微博,https://weibo.com/2837656954/LuQ0xg8h1,0,0,0
4773497236095453,2022-05-26 22:04:50,Penny冬咚,https://weibo.com/u/6220744262,快转微博,https://weibo.com/6220744262/LuPZVpzHL,0,0,0
4773497106075016,2022-05-26 22:04:20,李怿ll,https://weibo.com/u/3813114003,？？？,https://weibo.com/3813114003/LuPZIpuo8,0,0,0
4773497064654380,2022-05-26 22:04:09,-大鱼远去,https://weibo.com/u/5973442163,转发微博,https://weibo.com/5973442163/LuPZEjwOE,0,0,0
4773496830563195,2022-05-26 22:03:14,浮生纪0,https://weibo.com/u/5856790088,快转微博,https://weibo.com/5856790088/LuPZh2mvN,0,0,0
4773496410082459,2022-05-26 22:01:34,Jonser-u,https://weibo.com/u/6035492285,快转微博,https://weibo.com/6035492285/LuPYB0lrZ,0,0,0
4773496376264764,2022-05-26 22:01:26,喜欢vv的田田,https://weibo.com/u/6135143031,真的是，小学数学教材里面的插图看着都不是很舒服,https://weibo.com/6135143031/LuPYxqhKA,0,0,1
4773496137192194,2022-05-26 22:00:29,和唯品花佳物分期一起嗨,https://weibo.com/u/3660915017,快转微博,https://weibo.com/3660915017/LuPY9ub18,0,0,0
4773495479730281,2022-05-26 21:57:51,梦遇酱,https://weibo.com/u/7708903722,快转微博,https://weibo.com/7708903722/LuPX5EPi1,0,0,0
4773495407909351,2022-05-26 21:57:35,小熊和自己,https://weibo.com/u/5749811615,快转微博,https://weibo.com/5749811615/LuPWYxbAb,0,0,0
4773494468123276,2022-05-26 21:53:51,ayp2018,https://weibo.com/u/2519296407,快转微博,https://weibo.com/2519296407/LuPVsy5eA,0,0,0
4773493579973676,2022-05-26 21:50:18,学会忘记5091,https://weibo.com/u/3934954774,快转微博,https://weibo.com/3934954774/LuPU1FQBK,0,0,0
4773493226347947,2022-05-26 21:48:55,雨打荷萍夜听风,https://weibo.com/u/7493663902,转发微博,https://weibo.com/7493663902/LuPTsqDof,0,0,0
4773493041798661,2022-05-26 21:48:11,阿卓-邓板-小强,https://weibo.com/u/2956695705,快转微博,https://weibo.com/2956695705/LuPTa7xUF,0,0,0
4773492966560567,2022-05-26 21:47:53,不是小井,https://weibo.com/u/7635926221,#人教版数学教材配图争议暴露哪些问题# 可真无语 国家怎么成这样了?[费解]这种图片都他娘能给孩子看?,https://weibo.com/7635926221/LuPT2rwHB,0,0,0
4773492946112349,2022-05-26 21:47:48,讲述老百姓故事,https://weibo.com/u/1965500235,快转微博,https://weibo.com/1965500235/LuPT0pE6h,0,0,0
4773492824474897,2022-05-26 21:47:18,april吹雪,https://weibo.com/u/3236834520,能管这叫审美差异？满篇都是性暗示就叫个审美差异？糊弄谁啊,https://weibo.com/3236834520/LuPSOiM7L,0,0,0
4773492710441636,2022-05-26 21:46:51,Adamomg,https://weibo.com/u/5385762363,快转微博,https://weibo.com/5385762363/LuPSD1QTa,0,0,0
4773490642916849,2022-05-26 21:38:39,你好是我啊2014,https://weibo.com/u/3227991577,快转微博,https://weibo.com/3227991577/LuPPiceNX,0,0,0
4773490391519850,2022-05-26 21:37:39,Cici妈976,https://weibo.com/u/6535749104,快转微博,https://weibo.com/6535749104/LuPOT6nnI,0,0,0
4773490387852213,2022-05-26 21:37:38,圆圆5938531469,https://weibo.com/u/5938531469,快转微博,https://weibo.com/5938531469/LuPOSwWIB,0,0,0
4773490253632154,2022-05-26 21:37:06,梅hwm,https://weibo.com/u/2883786452,快转微博,https://weibo.com/2883786452/LuPOFfeT8,0,0,0
4773490009312903,2022-05-26 21:36:08,colourpig456,https://weibo.com/u/1745390224,快转微博,https://weibo.com/1745390224/LuPOgD4I7,0,0,0
4773489645717235,2022-05-26 21:34:41,婷婷终于改掉僵尸粉的名字了,https://weibo.com/u/1235717974,快转微博,https://weibo.com/1235717974/LuPNGnZjt,0,0,0
4773489431283907,2022-05-26 21:33:50,五行缺钱37242,https://weibo.com/u/7452825313,快转微博,https://weibo.com/7452825313/LuPNl5o0b,0,0,0
4773488037987819,2022-05-26 21:28:18,冲fafa踏浪前行的波妞,https://weibo.com/u/2153807455,辣眼睛,https://weibo.com/2153807455/LuPL5xvZN,0,0,0
4773487539914204,2022-05-26 21:26:18,凰1D,https://weibo.com/u/6311377057,快转微博,https://weibo.com/6311377057/LuPKhFB8w,0,0,0
4773486846805416,2022-05-26 21:23:34,西西里苦橙,https://weibo.com/u/7503304034,正确的//@如罗文姬女士的ss:像鲶鱼,https://weibo.com/7503304034/LuPJasyoM,0,0,0
4773486818230412,2022-05-26 21:23:26,姐姐灬好腰力霞,https://weibo.com/u/3038824960,希望好好查查绘画和省查是怎样通过的，事关我们下一代不能马马虎虎了事,https://weibo.com/3038824960/LuPJ7yx6A,0,0,0
4773486767899191,2022-05-26 21:23:14,墨碎花,https://weibo.com/u/7742405664,快转微博,https://weibo.com/7742405664/LuPJ2x8Wj,0,0,0
4773486746142265,2022-05-26 21:23:10,柠檬茶韵香,https://weibo.com/u/2044258437,转发微博,https://weibo.com/2044258437/LuPJ0pLSN,0,0,0
4773486679820488,2022-05-26 21:22:54,热心网友欣酱,https://weibo.com/u/5351679559,属于是意识形态渗透了吧[哆啦A梦害怕],https://weibo.com/5351679559/LuPITFcKY,0,0,1
4773486335100752,2022-05-26 21:21:31,夏至非泽,https://weibo.com/u/3890424931,快转微博,https://weibo.com/3890424931/LuPIlloWc,0,0,0
4773485144707448,2022-05-26 21:16:48,芝士小葵花,https://weibo.com/u/7414062068,这画的是人吗？像个怪物[吐][吐],https://weibo.com/7414062068/LuPGqjKCA,0,0,0
4773484704828921,2022-05-26 21:15:02,心心心心心心术,https://weibo.com/u/2729253965,快转微博,https://weibo.com/2729253965/LuPFIkgdP,0,0,0
4773484510580269,2022-05-26 21:14:17,暴躁小甜梦,https://weibo.com/u/6399290089,转发微博,https://weibo.com/6399290089/LuPFp2qXb,0,0,0
4773484218289740,2022-05-26 21:13:07,银洛_,https://weibo.com/u/5488067311,@椰蓉奶油面包,https://weibo.com/5488067311/LuPEVyMxu,0,0,0
4773483898734364,2022-05-26 21:11:51,收敛起稚气未脱,https://weibo.com/u/7678227341,快转微博,https://weibo.com/7678227341/LuPEpAEcQ,0,0,0
4773483807245972,2022-05-26 21:11:28,流浪的草莓树,https://weibo.com/u/1918019757,这些画教材的都是什么鬼？必须让这些鬼拉到太阳下！,https://weibo.com/1918019757/LuPEgup0w,0,0,0
4773482729048700,2022-05-26 21:07:11,国栋_医学遗传,https://weibo.com/u/2183271771,回复@四川观察:莫让末流占了主流。//@四川观察:人教社最新回应：#人教社称已着手重新绘制相关教材#,https://weibo.com/2183271771/LuPCwBXYM,0,0,0
4773482087321633,2022-05-26 21:04:39,踮起脚尖929,https://weibo.com/u/2803347342,快转微博,https://weibo.com/2803347342/LuPBuuIGR,0,0,0
4773481839596893,2022-05-26 21:03:40,如果我微博,https://weibo.com/u/2063378177,快转微博,https://weibo.com/2063378177/LuPB5EgAB,0,0,0
4773481457654485,2022-05-26 21:02:09,小季是我,https://weibo.com/u/6577013861,转发微博,https://weibo.com/6577013861/LuPAtw7hr,0,0,0
4773481428289005,2022-05-26 21:02:01,想下一盘500年的棋,https://weibo.com/u/3853859062,绝对被渗透了,https://weibo.com/3853859062/LuPAqyMlD,0,0,0
4773481147537519,2022-05-26 21:00:55,wangjing07281986,https://weibo.com/u/5839970016,快转微博,https://weibo.com/5839970016/LuPzYvCQT,0,0,0
4773480468060312,2022-05-26 20:58:13,shaojiesam,https://weibo.com/u/3714180290,转发微博,https://weibo.com/3714180290/LuPySxOR2,0,0,0
4773480409598555,2022-05-26 20:57:58,爱玩屎的小男孩,https://weibo.com/u/7511836379,转发微博,https://weibo.com/7511836379/LuPyMEh1p,0,0,0
4773480359008345,2022-05-26 20:57:47,大怨种二哥,https://weibo.com/u/7755852377,四川观察果然不负众望[作揖],https://weibo.com/7755852377/LuPyHBNtT,0,0,1
4773479532986429,2022-05-26 20:54:29,乐天派的dailylife,https://weibo.com/u/6342030041,唉，无语😓,https://weibo.com/6342030041/LuPxncwUd,0,0,0
4773479092063971,2022-05-26 20:52:44,任性de猪猪,https://weibo.com/u/1801818202,人以群分//@你说的都对2货 :竟然还有人在帮画师说话,https://weibo.com/1801818202/LuPwF8EVR,0,0,0
4773478887327651,2022-05-26 20:51:56,-Beifu-,https://weibo.com/u/7186492442,//@少村长啊:以前的就很好，现在的啥玩意儿，都跟唐氏儿似的[裂开],https://weibo.com/7186492442/LuPwkuKfV,0,0,6
4773478874222599,2022-05-26 20:51:53,个性化养老,https://weibo.com/u/5983466407,快转微博,https://weibo.com/5983466407/LuPwjhIur,0,0,0
4773478551519434,2022-05-26 20:50:35,兜仔啊_759,https://weibo.com/u/2314355601,快转微博,https://weibo.com/2314355601/LuPvN6nh0,0,0,0
4773478236687562,2022-05-26 20:49:21,小强马rock,https://weibo.com/u/6132465755,快转微博,https://weibo.com/6132465755/LuPvhs3JU,0,0,0
4773477866805413,2022-05-26 20:47:53,M-Shannon,https://weibo.com/u/5907400090,快转微博,https://weibo.com/5907400090/LuPuGsyoJ,0,0,0
4773477808083953,2022-05-26 20:47:39,kikoshimmer,https://weibo.com/u/7430533845,快转微博,https://weibo.com/7430533845/LuPuAxV0l,0,0,0
4773477565862946,2022-05-26 20:46:41,北京淀长,https://weibo.com/u/6035457628,#人教版数学教材插图引争议#美也是教育！,https://weibo.com/6035457628/LuPucoBdE,0,0,0
4773477372925088,2022-05-26 20:45:55,qianhua79,https://weibo.com/u/5623109468,快转微博,https://weibo.com/5623109468/LuPtTcgWQ,0,0,0
4773476718349120,2022-05-26 20:43:19,小二来个蛋挞,https://weibo.com/u/5675309556,@零距离la,https://weibo.com/5675309556/LuPsPz1Ze,0,0,0
4773475668990285,2022-05-26 20:39:09,玲珑球123,https://weibo.com/u/6598464678,转发微博,https://weibo.com/6598464678/LuPr8BIMB,0,0,0
4773475586409535,2022-05-26 20:38:48,瞌睡虫200505,https://weibo.com/u/6491192589,快转微博,https://weibo.com/6491192589/LuPr0qTpB,0,0,0
4773475234091513,2022-05-26 20:37:25,阿梓呀iiii,https://weibo.com/u/7316446160,以前的多好啊，好看又有中国特色，为什么不延续。想要创新，也得取其精华，去其糟粕吧,https://weibo.com/7316446160/LuPqrhao9,0,0,0
4773474926858713,2022-05-26 20:36:12,鞠子恋祎a,https://weibo.com/u/7762507119,快转微博,https://weibo.com/7762507119/LuPpWsMgp,0,0,0
4773474708493157,2022-05-26 20:35:20,盐酸小岛,https://weibo.com/u/7460317795,//@少村长啊:以前的就很好，现在的啥玩意儿，都跟唐氏儿似的[裂开],https://weibo.com/7460317795/LuPpAzDsp,0,0,0
4773474700364452,2022-05-26 20:35:18,i呦喂ya,https://weibo.com/u/7460734537,[汗],https://weibo.com/7460734537/LuPpA1wOg,0,0,0
4773473824277916,2022-05-26 20:31:49,zebrawood_66,https://weibo.com/u/1426919922,转发微博,https://weibo.com/1426919922/LuPoahWSE,0,0,0
4773473799376452,2022-05-26 20:31:43,财帮帮你,https://weibo.com/u/5371999431,快转微博,https://weibo.com/5371999431/LuPo7Dlf6,0,0,0
4773473471433460,2022-05-26 20:30:24,今天还没可爱呢,https://weibo.com/u/6064101735,阴阳怪气，一定都不开心，没有欣欣向荣的感觉//@V-Nana1:一年级的孩子们看到这个不会阴郁吗？没有一点阳光积极的感觉,https://weibo.com/6064101735/LuPnB60Uk,0,0,0
4773473354780587,2022-05-26 20:29:57,你咩666,https://weibo.com/u/7604649063,//@温酒入喉解千愁:真的不如以前的,https://weibo.com/7604649063/LuPnpk3Ef,0,0,0
4773473315981381,2022-05-26 20:29:47,大王子鸭,https://weibo.com/u/6824226975,快转微博,https://weibo.com/6824226975/LuPnlp61T,0,0,0
4773473219779093,2022-05-26 20:29:25,今天还没可爱呢,https://weibo.com/u/6064101735,宁愿看以前乡村风，即便和现在的环境不是很紧密贴切，至少是正常的。现在不是花里胡哨那么简单了，是畸形！//@少村长啊:以前的就很好，现在的啥玩意儿，都跟唐氏儿似的[裂开],https://weibo.com/6064101735/LuPnbF1Zj,0,0,0
4773472629429489,2022-05-26 20:27:03,小晓笑小郭,https://weibo.com/u/5885298202,快转微博,https://weibo.com/5885298202/LuPmeDz2x,0,0,0
4773472431247750,2022-05-26 20:26:17,love-live_u,https://weibo.com/u/6875847804,还是我们这的版本好  我记得我以前的数学书是可爱的小蓝老鼠和兔博士,https://weibo.com/6875847804/LuPlV5eB0,0,0,0
4773472155207464,2022-05-26 20:25:11,盖世仙女平,https://weibo.com/u/6702307998,快转微博,https://weibo.com/6702307998/LuPltlQHm,0,0,0
4773472063198281,2022-05-26 20:24:49,心_随风飘,https://weibo.com/u/2593116443,快转微博,https://weibo.com/2593116443/LuPlkdq1b,0,0,0
4773471488311556,2022-05-26 20:22:31,莹莹怪v,https://weibo.com/u/5289853916,快转微博,https://weibo.com/5289853916/LuPkoySdm,0,0,0
4773471478876804,2022-05-26 20:22:30,勤劳的晓东,https://weibo.com/u/1866146022,快转微博,https://weibo.com/1866146022/LuPknBfgg,0,0,0
4773471374543372,2022-05-26 20:22:05,此人名为叶良辰,https://weibo.com/u/1785359685,转发微博,https://weibo.com/1785359685/LuPkdj3Wc,0,0,0
4773471243995407,2022-05-26 20:21:33,王美丽beauty0213,https://weibo.com/u/5307429387,快转微博,https://weibo.com/5307429387/LuPk0gLo3,0,0,0
4773471172695512,2022-05-26 20:21:17,静谧--Jessica,https://weibo.com/u/1957389974,快转微博,https://weibo.com/1957389974/LuPjTbje0,0,0,0
4773471068100780,2022-05-26 20:20:52,车--左,https://weibo.com/u/1254390691,快转微博,https://weibo.com/1254390691/LuPjIxZnK,0,0,0
4773470275378210,2022-05-26 20:17:43,千军万马6_451,https://weibo.com/u/5040765536,//@宜宾车务段:转发微博,https://weibo.com/5040765536/LuPirmz7k,0,0,0
4773470158455405,2022-05-26 20:17:14,今天想小楚了么,https://weibo.com/u/7283653949,快转微博,https://weibo.com/7283653949/LuPifztDv,0,0,0
4773470082696502,2022-05-26 20:16:56,LYX就是小林,https://weibo.com/u/7542687623,快转微博,https://weibo.com/7542687623/LuPi8bjtY,0,0,0
4773469844147416,2022-05-26 20:16:00,给你们蒸煮留条活路吧,https://weibo.com/u/1793033351,人物形象唐氏，小男孩露下体旁边还有小女孩偷瞄，儿童吐舌比耶非常猥琐油腻（服装配色图案神似🇨🇳）小女孩兔女郎装扮，故意画倒国旗，各种星条服装（配色图案神似🇺🇸）色彩暗淡的街景描绘，黄黑皮舔白皮。。别扯上升到意识形态过分之类的话，这必须严查到底，绝不能让某些鬼祸祸祖国未来！,https://weibo.com/1793033351/LuPhKhoVO,0,0,0
